브랜드,상품명,가격,가격대,옵션명,옵션혜택,리뷰내용,정제리뷰,키워드토큰문자열,리뷰평점,도움돼요구간,도움돼요점수,사진여부,리뷰글자수,리뷰단어수,리뷰군집,페르소나,주요관심사,대표키워드,메시지 방향,긍정신호여부,부정신호여부,쿨링감언급여부,향언급여부,두피언급여부,자극언급여부,가격구성언급여부,강한쿨링긍정여부,쿨링지속긍정여부,쿨링지속아쉬움여부,약한쿨링부족여부,민감자극회피여부
온더바디,[NEW 2세대] 온더바디 발을씻자 코튼 풋샴푸 대용량 510ml 4종 택1(복숭아/레몬/쿨링/자몽),6400,1만원 미만,OY단독 복숭아,일반,"[퇴근하고 집 오자마자 욕실에서 유레카 외쳤잖아용ㅠㅠ 칙 뿌리자마자 복숭아 향 가득해서 개운함이 아주 대박이에용 🍑 발을씻자 풋샴푸 정착 완료!] ​저 요즘 평일 저녁에 외출하고 돌아와서 소소하게 발 씻는 재미에 푹 빠졌잖아용 ㅠㅠ 🚿✨ 원래 거품 내기 귀찮아서 대충 비누로 문지르던 시절에는 씻고 나서도 은근히 찝찝하고 향도 금방 날아가서 아쉬웠거든용.. 근데 발을씻자 복숭아는 조준해서 칙 쏘기만 하면 깔끔하고 진한 코튼 과즙 향에 반해서 매일 쓰고 있어용!! 😭 달콤한 복숭아 고유의 은은하고 깊은 청량함이 진짜 기가 막혀용 훌륭해 훌륭해~ 👍👀 ​밖에서 하루 종일 돌아다니든 병원을 갔다오든 가볍게 발에 찹 분사해 주면, 풍성하게 피어나는 매력적인 거품 감촉 덕분에 기분 전환이 아주 확실하게 된다용!! 😍 미끈거림 전혀 없이 깔끔하게 씻겨 내려가서 거품 밀착력이 아주 쩐다용 최고최고!! 🥳 ​다 씻고 나서도 건조함 없이 보송보송하게 마무리되니까 평일 욕실 힐링 메이트로 완전 찰떡궁합이에용 🥰 510ml 대용량이라 넉넉하게 사용할 수 있어서 밤낮 언제든 쓰기에 아주 기특한 제품이랍니당 🍯✨ ​💡 비주얼이랑 기분 전환 다 잡는 나만의 대박 꿀팁! 평일에 외출 후 씻기 귀찮을 때, 요 풋샴푸를 발에 먼저 시원하게 분사해 주고 양발을 서로 부벼주며 가볍게 마사지해 보세용 🌿 풍성한 복숭아 향과 쿨링감이 온몸 가득 이중으로 채워지면서 하루 종일 대박 행복해지는 욕실 타임이 완성된다용! 자극 없이 확실하게 개운한 세정 템 찾으시면 이번에 꼭 장바구니에 담아보셔요오!! 💌✈️",퇴근하고 집 오자마자 욕실에서 유레카 외쳤잖아용 칙 뿌리자마자 복숭아 향 가득해서 개운함이 아주 대박이에용 발을씻자 풋샴푸 정착 완료 저 요즘 평일 저녁에 외출하고 돌아와서 소소하게 발 씻는 재미에 푹 빠졌잖아용 원래 거품 내기 귀찮아서 대충 비누로 문지르던 시절에는 씻고 나서도 은근히 찝찝하고 향도 금방 날아가서 아쉬웠거든용 근데 발을씻자 복숭아는 조준해서 칙 쏘기만 하면 깔끔하고 진한 코튼 과즙 향에 반해서 매일 쓰고 있어용 달콤한 복숭아 고유의 은은하고 깊은 청량함이 진짜 기가 막혀용 훌륭해 훌륭해 밖에서 하루 종일 돌아다니든 병원을 갔다오든 가볍게 발에 찹 분사해 주면 풍성하게 피어나는 매력적인 거품 감촉 덕분에 기분 전환이 아주 확실하게 된다용 미끈거림 전혀 없이 깔끔하게 씻겨 내려가서 거품 밀착력이 아주 쩐다용 최고최고 다 씻고 나서도 건조함 없이 보송보송하게 마무리되니까 평일 욕실 힐링 메이트로 완전 찰떡궁합이에용 510ml 대용량이라 넉넉하게 사용할 수 있어서 밤낮 언제든 쓰기에 아주 기특한 제품이랍니당 비주얼이랑 기분 전환 다 잡는 나만의 대박 꿀팁 평일에 외출 후 씻기 귀찮을 때 요 풋샴푸를 발에 먼저 시원하게 분사해 주고 양발을 서로 부벼주며 가볍게 마사지해 보세용 풍성한 복숭아 향과 쿨링감이 온몸 가득 이중으로 채워지면서 하루 종일 대박 행복해지는 욕실 타임이 완성된다용 자극 없이 확실하게 개운한 세정 템 찾으시면 이번에 꼭 장바구니에 담아보셔요오,"퇴근, 오자마자, 욕실, 유레카, 외쳤잖아용, 뿌리자마자, 복숭아, 가득해서, 개운함, 대박이에용, 발을씻자, 풋샴푸, 정착, 완료, 요즘, 평일, 저녁, 외출, 돌아와서, 소소하게, 재미, 빠졌잖아용, 원래, 거품, 내기, 귀찮아서, 대충, 비누, 문지르던, 시절, 씻고, 나서, 은근히, 찝찝, 금방, 날아가서, 아쉬웠거든용, 발을씻자, 복숭아, 조준해서, 쏘기만, 깔끔, 진한, 코튼, 과즙, 반해서, 매일, 쓰고, 있어용, 달콤한, 복숭아, 고유, 청량함, 막혀용, 훌륭해, 훌륭해, 하루, 종일, 돌아다니든, 병원, 갔다오든, 가볍게, 분사해, 주면, 풍성하게, 피어나, 매력적인, 거품, 감촉, 덕분, 기분, 전환, 확실하게, 된다용, 미끈거림, 전혀, 깔끔하게, 씻겨, 내려가서, 거품, 밀착력, 쩐다용, 최고최고, 씻고, 나서, 건조함, 보송보송하게, 마무리되니까, 평일, 욕실, 힐링, 메이트, 찰떡궁합이에용, 510ml, 대용량, 넉넉하게, 사용할, 있어서, 밤낮, 언제든, 기특한, 제품이랍니당, 비주얼이랑, 기분, 전환, 나만, 대박, 꿀팁, 평일, 외출, 씻기, 귀찮, 풋샴푸, 먼저, 시원하게, 분사해, 주고, 양발, 부벼주며, 가볍게, 마사지해, 보세용, 풍성한, 복숭아, 온몸, 가득, 이중, 채워지면서, 하루, 종일, 대박, 행복해지, 욕실, 타임, 완성된다용, 확실하게, 개운한, 세정, 찾으시면, 장바구니, 담아보셔요오",5,매우 높음,4,True,774,196,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,1,1,0,1,1,0,0,1,0,1
온더바디,[NEW 2세대] 온더바디 발을씻자 코튼 풋샴푸 대용량 510ml 4종 택1(복숭아/레몬/쿨링/자몽),6400,1만원 미만,레몬,일반,"이젠 앖으면 안되는 제품이 되었습니다,,, 할인할때 꼭 쟁여쟁여",이젠 앖으면 안되는 제품이 되었습니다 할인할때 꼭 쟁여쟁여,"이젠, 앖으면, 안되, 되었, 할인할때, 쟁여쟁여",5,매우 높음,4,False,35,8,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,0,0,0,0,1,0,0,0,0,0
온더바디,[NEW 2세대] 온더바디 발을씻자 코튼 풋샴푸 대용량 510ml 4종 택1(복숭아/레몬/쿨링/자몽),6400,1만원 미만,OY단독 복숭아,일반,운동 다녀온 뒤 사용했는데 상쾌한 느낌이 오래 남네용 펌프 타입이라 손쉽게 사용할 수 있어서 자주 찾게 됐어용,운동 다녀온 뒤 사용했는데 상쾌한 느낌이 오래 남네용 펌프 타입이라 손쉽게 사용할 수 있어서 자주 찾게 됐어용,"운동, 다녀온, 사용했, 상쾌한, 오래, 남네용, 펌프, 타입, 손쉽게, 사용할, 있어서, 자주, 찾게, 됐어용",5,매우 높음,4,False,61,17,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,1,0,0,0,0,0,0,0,0,0
온더바디,[NEW 2세대] 온더바디 발을씻자 코튼 풋샴푸 대용량 510ml 4종 택1(복숭아/레몬/쿨링/자몽),6400,1만원 미만,OY단독 복숭아,일반,"오랫만에 구매했더니 복숭아 향이 나왓네요 그냥,, 복숭아 나쁘지 않아요 제취향은 민트가 최고인거 같긴합니다 발에서 과일향 이상한 느낌",오랫만에 구매했더니 복숭아 향이 나왓네요 그냥 복숭아 나쁘지 않아요 제취향은 민트가 최고인거 같긴합니다 발에서 과일향 이상한 느낌,"오랫만, 구매했더니, 복숭아, 나왓, 복숭아, 나쁘지, 제취향, 민트, 최고인거, 같긴, 과일향, 이상한",5,매우 높음,4,False,74,17,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",0,0,1,1,0,0,0,0,0,0,0,0
온더바디,[NEW 2세대] 온더바디 발을씻자 코튼 풋샴푸 대용량 510ml 4종 택1(복숭아/레몬/쿨링/자몽),6400,1만원 미만,쿨링,일반,대용량이랑 작은 사이즈랑 가격 차이가 많이 안 나서 무조건 큰 거 사고 있어요ㅎㅎ,대용량이랑 작은 사이즈랑 가격 차이가 많이 안 나서 무조건 큰 거 사고 있어요,"대용량이랑, 사이즈랑, 차이, 나서, 무조건, 사고",5,매우 높음,4,False,45,13,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",0,1,0,0,0,0,1,0,0,0,0,0
온더바디,[NEW 2세대] 온더바디 발을씻자 코튼 풋샴푸 대용량 510ml 4종 택1(복숭아/레몬/쿨링/자몽),6400,1만원 미만,쿨링,일반,저는 이 쿨링 향기가 너무 좋아요!ㅎㅎ 어디서 많이 맡아본듯한데 상쾌하고!,저는 이 쿨링 향기가 너무 좋아요 어디서 많이 맡아본듯한데 상쾌하고,"향기, 어디서, 맡아본듯한데, 상쾌",5,매우 높음,4,False,41,10,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,1,1,0,0,0,0,0,0,0,0
온더바디,[NEW 2세대] 온더바디 발을씻자 코튼 풋샴푸 대용량 510ml 4종 택1(복숭아/레몬/쿨링/자몽),6400,1만원 미만,쿨링,일반,저는 자몽향이랑 쿨링향 두 가지 진짜 좋아해요.ㅎㅎ 저의 욕실 필수템!,저는 자몽향이랑 쿨링향 두 가지 진짜 좋아해요 저의 욕실 필수템,"자몽향이랑, 쿨링향, 가지, 좋아, 욕실, 필수템",5,매우 높음,4,False,39,10,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,1,1,0,0,0,0,0,0,0,0
온더바디,[초특가] 온더바디 발을씻자 코튼 풋샴푸 385ml 레몬/자몽/복숭아/쿨링/비누향 5종 택1,5000,1만원 미만,복숭아향,일반,상큼하고 기분좋은 향이 나요. 발 닦는 거 너~무 귀찮은데 복숭아향 맡으려고 씻어요ㅋㅋ 약간 레몬&자몽 시트러스계열에 복숭아 향 첨가된 느낌? 복숭아는 복숭아인데 달달하지 않고 상큼한 향이 나요. 그래서 더 좋은 것 같아요!!,상큼하고 기분좋은 향이 나요 발 닦는 거 너 무 귀찮은데 복숭아향 맡으려고 씻어요 약간 레몬 자몽 시트러스계열에 복숭아 향 첨가된 느낌 복숭아는 복숭아인데 달달하지 않고 상큼한 향이 나요 그래서 더 좋은 것 같아요,"상큼, 기분좋, 나요, 귀찮은데, 복숭아향, 맡으려고, 레몬, 자몽, 시트러스계열, 복숭아, 첨가된, 복숭아, 복숭아인데, 달달하지, 않고, 상큼한, 나요",5,매우 높음,4,True,126,31,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,0,1,0,0,0,0,0,0,0,0
온더바디,[초특가] 온더바디 발을씻자 코튼 풋샴푸 385ml 레몬/자몽/복숭아/쿨링/비누향 5종 택1,5000,1만원 미만,비누향,일반,간단하게 사용하기 좋은 제품이에요 다른 향 다 써봤는데 비누향이 제일 좋아요,간단하게 사용하기 좋은 제품이에요 다른 향 다 써봤는데 비누향이 제일 좋아요,"간단하게, 사용하기, 제품이에요, 다른, 써봤, 비누향",5,매우 높음,4,False,42,11,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,0,1,0,0,0,0,0,0,0,0
온더바디,[초특가] 온더바디 발을씻자 코튼 풋샴푸 385ml 레몬/자몽/복숭아/쿨링/비누향 5종 택1,5000,1만원 미만,비누향,일반,외출하고 다녀오면 바로 사용하고 있어요 거품이 바로 나와서 편해요,외출하고 다녀오면 바로 사용하고 있어요 거품이 바로 나와서 편해요,"외출, 다녀오면, 거품, 나와서",5,매우 높음,4,False,36,9,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,0,0,0,0,0,0,0,0,0,0,0,0
온더바디,[초특가] 온더바디 발을씻자 코튼 풋샴푸 385ml 레몬/자몽/복숭아/쿨링/비누향 5종 택1,5000,1만원 미만,레몬,일반,이 제품 워낙 유명해서 구매해봤어요. 확실히 간편하네요. 그냥 발에 뿌리고 씻어주면 되어서 너무 간편해요. 향도 자극적이지도 않고 은은한 레몬향이 기분 좋아지는 향입니다.,이 제품 워낙 유명해서 구매해봤어요 확실히 간편하네요 그냥 발에 뿌리고 씻어주면 되어서 너무 간편해요 향도 자극적이지도 않고 은은한 레몬향이 기분 좋아지는 향입니다,"워낙, 유명해서, 구매해봤, 확실히, 간편하, 뿌리고, 씻어주면, 되어서, 간편, 자극적이지, 않고, 은은한, 레몬향, 기분, 좋아지",5,매우 높음,4,False,95,22,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,0,1,0,1,0,0,0,0,0,1
온더바디,[초특가] 온더바디 발을씻자 코튼 풋샴푸 385ml 레몬/자몽/복숭아/쿨링/비누향 5종 택1,5000,1만원 미만,복숭아향,일반,복숭아가 냄새 젤 좋은거같아요 힘들게 허리숙이지 않고 뿌리기만해서 편함,복숭아가 냄새 젤 좋은거같아요 힘들게 허리숙이지 않고 뿌리기만해서 편함,"복숭아, 냄새, 좋은거같, 힘들게, 허리숙이지, 않고, 뿌리기만해서, 편함",5,매우 높음,4,False,39,9,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",0,0,0,1,0,0,0,0,0,0,0,0
온더바디,[초특가] 온더바디 발을씻자 코튼 풋샴푸 385ml 레몬/자몽/복숭아/쿨링/비누향 5종 택1,5000,1만원 미만,비누향,일반,"발 냄새가 신경 쓰이기도 하고 여름이라 땀이 많아져서 한 달 정도 꾸준히 사용해봤어요! 결론부터 말하면 왜 유명한지 알겠는 제품이었어요👣✨ ❤️ 비누향이 진짜 깔끔함 코튼 비누향이라 인위적인 향보다는 막 샤워하고 나온 듯한 깨끗한 향에 가까웠어요! 향이 너무 강하지 않아서 부담 없이 쓰기 좋았어요~ ❤️ 발 씻기가 엄청 편해짐 샤워하면서 발에 칙칙 뿌리고 문질러주면 되니까 허리 숙이는 시간이 줄어들어 편했어요 ㅎㅎ 특히 피곤한 날에 만족도 높아요 👍 ❤️ 발 냄새 관리에 도움됨 하루 종일 운동화 신고 다닌 날에도 씻고 나면 개운함이 오래가는 느낌이었어요! 땀이 많은 편인데도 냄새가 덜 신경 쓰였어요! ❤️ 거품이 풍성하게 남 몇 번 펌핑만 해도 거품이 잘 나서 발 전체 씻기에 충분했어요! 세정력도 무난하게 괜찮은 편~~ ❤️ 발뿐 아니라 여기저기 활용 가능 발 전용으로 샀는데 운동화, 욕실 슬리퍼, 발매트 같은 데 뿌려서 세척할 때도 종종 사용하게 되더라고요! ❤️ 한 달 써도 양이 꽤 남음 매일 사용했는데 생각보다 빨리 닳지 않아서 가성비도 괜찮다고 느꼈어요~~",발 냄새가 신경 쓰이기도 하고 여름이라 땀이 많아져서 한 달 정도 꾸준히 사용해봤어요 결론부터 말하면 왜 유명한지 알겠는 제품이었어요 비누향이 진짜 깔끔함 코튼 비누향이라 인위적인 향보다는 막 샤워하고 나온 듯한 깨끗한 향에 가까웠어요 향이 너무 강하지 않아서 부담 없이 쓰기 좋았어요 발 씻기가 엄청 편해짐 샤워하면서 발에 칙칙 뿌리고 문질러주면 되니까 허리 숙이는 시간이 줄어들어 편했어요 특히 피곤한 날에 만족도 높아요 발 냄새 관리에 도움됨 하루 종일 운동화 신고 다닌 날에도 씻고 나면 개운함이 오래가는 느낌이었어요 땀이 많은 편인데도 냄새가 덜 신경 쓰였어요 거품이 풍성하게 남 몇 번 펌핑만 해도 거품이 잘 나서 발 전체 씻기에 충분했어요 세정력도 무난하게 괜찮은 편 발뿐 아니라 여기저기 활용 가능 발 전용으로 샀는데 운동화 욕실 슬리퍼 발매트 같은 데 뿌려서 세척할 때도 종종 사용하게 되더라고요 한 달 써도 양이 꽤 남음 매일 사용했는데 생각보다 빨리 닳지 않아서 가성비도 괜찮다고 느꼈어요,"냄새, 신경, 쓰이기, 여름, 많아져서, 꾸준히, 사용해봤, 결론, 유명한지, 알겠, 제품이었, 비누향, 깔끔함, 코튼, 비누향, 인위적인, 향보다, 샤워, 나온, 듯한, 깨끗한, 가까웠, 강하지, 않아서, 부담, 좋았, 씻기, 편해짐, 샤워하면서, 칙칙, 뿌리고, 문질러주면, 되니까, 허리, 시간, 줄어들어, 특히, 피곤한, 만족, 냄새, 관리, 도움됨, 하루, 종일, 운동화, 신고, 다닌, 씻고, 나면, 개운함, 오래, 느낌이었, 편인데, 냄새, 신경, 쓰였, 거품, 풍성하게, 펌핑만, 거품, 나서, 전체, 씻기, 충분, 세정력, 무난하게, 괜찮, 발뿐, 아니라, 여기저기, 활용, 가능, 전용, 운동화, 욕실, 슬리퍼, 발매트, 뿌려서, 세척할, 종종, 사용하게, 되더라, 남음, 매일, 사용했, 생각, 빨리, 닳지, 않아서, 가성비, 괜찮다고, 느꼈",5,매우 높음,4,True,546,144,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,1,1,1,0,0,1,0,0,0,0,0
